CHR	START	END	DF_3m1	DF_3m2	DF_29m2	DF_29m6	DF_29m7
chr8	73085360	73085744	13.2380840604772	0.956671752648574	1.05176991806759	7.51983923209158	6.93951811564349
chr8	73117239	73119538	242.698207775415	285.088182289275	200.88805435091	200.215719554438	185.384269660762
chr8	73124584	73125674	29.7856891360736	14.3500762897286	25.2424780336222	20.6795578882518	25.7753530009615
chr8	73130270	73136024	977.411873131897	1069.55901946111	935.023457162091	983.218979595974	909.076873149297
chr8	73153285	73155621	236.079165745176	198.987724550903	209.302213695451	174.836262146129	219.090500508173
chr8	73181427	73184517	526.213841403967	558.696303546767	532.195578542202	541.428424710594	481.800829171819
chr8	73196435	73198621	292.341023002204	352.055204974675	286.081417714385	306.433448707732	311.286955473151
chr8	73206046	73206742	23.166647105835	15.3067480423772	18.9318585252167	16.9196382722061	8.92223757725592
chr8	73220267	73221111	25.3729944492479	26.7868090741601	30.5013276239602	30.0793569283663	15.8617556928994
chr8	73221830	73226084	799.800911987162	857.177890373122	705.737615023355	773.603461001421	649.340623678069
chr8	73226259	73226626	5.51586835853215	9.56671752648574	7.36238942647315	8.45981913610303	3.96543892322485
chr8	73267689	73268780	28.6825154643672	46.8769158797801	54.6920357395149	42.2990956805151	41.6371086938609
chr8	73276671	73277635	13.2380840604772	5.74003051589144	32.6048674600954	31.0193368323778	34.6975905782175
chr8	73278019	73279968	337.571143542168	418.065555907427	299.754426649264	309.253388419766	285.511602472189
chr8	73282774	73285505	394.936174470902	445.809036734235	389.15486968501	368.472122372487	352.924064167012
chr8	73289272	73290915	187.539524190093	231.514564140955	224.026992548397	204.915619074496	184.392909929956
chr8	73296677	73302693	1011.6102569548	1245.58662194844	1005.49204167262	880.761170058726	993.342450267825
chr8	73314568	73317117	519.594799373728	575.916395094441	515.367259853121	442.730534789392	443.137799670377
chr8	73320308	73322326	304.475933390975	318.571693631975	297.650886813129	291.393770243549	315.252394396376
chr8	73327612	73329325	194.158566220332	211.424457335335	261.890709598831	177.656201858164	175.4706723527
chr8	73336065	73337153	44.1269468682572	25.8301373215115	19.9836284432843	24.4394775042976	10.9049570388683
chr8	73342603	73342921	1.10317367170643	0.956671752648574	7.36238942647315	6.57985932808013	5.94815838483728
chr8	73362007	73363658	343.0870119007	319.528365384624	313.427435584143	353.432443908304	318.226473588794
chr8	73363896	73364368	8.82538937365144	5.74003051589144	13.6730089348787	18.799598080229	15.8617556928994
chr8	73380113	73381320	177.610961144735	164.547541455555	145.144248693328	131.597186561603	148.703959620932
chr8	73386617	73388431	61.7777256155601	29.6568243321058	67.313274756326	80.8382717449845	84.2655771185281
chr8	73388504	73390430	332.055275183635	383.625372812078	308.168585993805	246.274734850999	268.658487048484
chr8	73395808	73397951	472.158331490352	510.862715914338	404.931418456024	365.652182660453	409.431568822966
chr8	73403983	73405160	23.166647105835	28.7001525794572	36.8119471323658	29.1393770243549	15.8617556928994
chr8	73419412	73422620	869.300853304667	1043.72888213959	915.039828718806	810.262677257868	877.353361763498
chr8	73429182	73431362	504.150367969838	485.032578592827	478.555312720755	482.209690757873	467.921792940532
chr8	73458568	73458998	4.41269468682572	4.78335876324287	9.46592926260834	8.45981913610303	2.97407919241864
chr8	73502815	73503318	2.20634734341286	4.78335876324287	5.25884959033797	9.39979904011448	9.91359730806213
chr8	73729175	73730200	122.452277559414	124.367327844315	135.67831943072	108.097688961316	107.066850927071
chr8	73795185	73798935	808.626301360813	891.618073468471	817.22522633852	729.424405512883	788.130985990939
chr8	73799196	73800342	26.4761681209543	11.4800610317829	19.9836284432843	24.4394775042976	21.8099140777367
chr8	73805736	73806793	38.611078509725	8.61004577383716	41.0190268046361	33.8392765444121	32.714871116605
chr8	73806912	73807395	7.72221570194501	4.78335876324287	16.8283186890815	6.57985932808013	8.92223757725592
chr8	73808546	73809452	17.6507787473029	0.956671752648574	22.0871682794195	18.799598080229	15.8617556928994
chr8	73809507	73809931	9.92856304535787	3.82668701059429	1.05176991806759	0.939979904011447	8.92223757725592
chr8	73834500	73834925	5.51586835853215	2.87001525794572	7.36238942647315	12.2197387521488	7.9308778464497
chr8	73845823	73846404	25.3729944492479	6.69670226854002	5.25884959033797	7.51983923209158	5.94815838483728
chr8	73846893	73847399	9.92856304535787	0.956671752648574	21.0353983613519	10.3397789441259	5.94815838483728
chr8	73890130	73892934	515.182104686903	660.103509327516	525.884959033797	541.428424710594	518.481139211649
chr8	73894442	73896306	237.182339416882	277.434808268086	192.47389500637	172.956302338106	202.237385084467
chr8	73899637	73900318	15.44443140389	6.69670226854002	18.9318585252167	9.39979904011448	13.879036231287
chr8	73902855	73905817	776.634264881327	713.677127475836	680.495136989733	660.805872520048	640.418386100814
chr8	73905929	73907009	144.515750993542	140.63074763934	112.539381233233	165.436463106015	147.712599890126
chr8	73920147	73921989	415.896474233324	472.595845808395	379.688940422401	350.61250419627	410.422928553772
chr8	73928907	73931302	260.348986522717	236.297922904198	273.460178697574	251.914614275068	289.477041395414
chr8	73986205	73989980	790.97552261351	936.581645842954	763.584960517073	739.764184457009	740.545718912241
chr8	73992550	73995293	529.523362419086	619.923295716276	525.884959033797	520.748866822342	501.628023787944
chr8	73999559	74001493	84.9443727213951	51.660274643023	39.9672568865686	124.077347329511	51.5507060019231
chr8	74008728	74010597	350.809227602645	377.885342296187	319.738055092548	313.013308035812	288.485681664608
chr8	74011211	74014265	700.515281533583	851.43785985723	708.892924777558	657.985932808013	677.098696140643
chr8	74018992	74019537	9.92856304535787	0.956671752648574	4.20707967227037	15.9796583681946	6.93951811564349
chr8	74031056	74032341	110.317367170643	85.1437859857231	105.176991806759	90.238070785099	84.2655771185281
chr8	74045268	74045616	3.30952101511929	0.956671752648574	10.5176991806759	7.51983923209158	19.8271946161243
chr8	74059523	74062740	492.015457581068	572.089708083847	580.576994773312	453.070313733518	479.818109710207
chr8	74066275	74068254	486.499589222536	621.836639221573	499.590711082107	399.491459204865	487.748987556657
chr8	74082072	74083459	84.9443727213951	64.0970074274544	95.711062544151	72.3784526088814	71.3779006180473
chr8	74086452	74087211	23.166647105835	7.65337402118859	21.0353983613519	31.0193368323778	22.8012738085429
chr8	74092606	74095528	390.523479784076	474.509189313692	360.757081897185	405.131338628934	382.664856091198
chr8	74096494	74097131	12.1349103887707	15.3067480423772	18.9318585252167	5.63987942406869	20.8185543469305
chr8	74103217	74104666	11.0317367170643	14.3500762897286	42.0707967227037	50.7589148166182	39.6543892322485
chr8	74114814	74117707	728.094623326244	898.314775737011	728.876553220842	636.36639501575	672.141897486612
chr8	74126465	74127526	22.0634734341286	35.3968548479972	41.0190268046361	27.259417216332	41.6371086938609
chr8	74134351	74136981	529.523362419086	552.956273030876	498.538941164039	505.709188358159	515.507060019231
chr8	74137197	74137707	14.3412577321836	4.78335876324287	6.31061950840556	5.63987942406869	3.96543892322485
chr8	74152498	74154040	162.166529740845	181.767633003229	131.471239758449	142.87694540974	132.842203928033
chr8	74189660	74190183	1.10317367170643	6.69670226854002	19.9836284432843	14.0996985601717	8.92223757725592
chr8	74192116	74192580	12.1349103887707	2.87001525794572	3.15530975420278	5.63987942406869	15.8617556928994
chr8	74194052	74196353	379.491743067012	364.491937759107	361.808851815252	334.632845828075	321.200552781213
chr8	74199549	74201614	376.182222051893	413.282197144184	309.220355911873	327.113006595984	356.889503090237
chr8	74203111	74204132	25.3729944492479	25.8301373215115	25.2424780336222	37.5991961604579	20.8185543469305
chr8	74217373	74217967	7.72221570194501	12.4367327844315	15.7765487710139	15.9796583681946	6.93951811564349
chr8	74224307	74225869	102.595151468698	94.7105035122088	103.073451970624	113.737568385385	114.997728773521
chr8	74249061	74249954	24.2698207775415	22.9601220635658	22.0871682794195	39.4791559684808	26.7667127317677
chr8	74252189	74252997	23.166647105835	22.9601220635658	32.6048674600954	34.7792564484236	40.6457489630547
chr8	74312707	74313597	66.1904203023858	77.4904119645345	74.6756641827991	62.978653568767	55.5161449251479
chr8	74405168	74407833	504.150367969838	555.826288288821	457.519914359403	479.389751045838	468.913152671339
chr8	74408545	74410304	27.5793417926607	0.956671752648574	39.9672568865686	44.179055488538	42.6284684246672
chr8	74410755	74411478	1.10317367170643	0.956671752648574	6.31061950840556	28.1993971203434	14.8703959620932
chr8	74412167	74414456	28.6825154643672	9.56671752648574	57.8473454937176	77.0783521289387	45.6025476170858
chr8	74414527	74415047	6.61904203023858	0.956671752648574	19.9836284432843	11.2797588481374	7.9308778464497
chr8	74431679	74433947	378.388569395305	491.729280861367	402.827878619888	387.271720452716	410.422928553772
chr8	74446021	74448600	592.404261706353	635.230043758653	579.525224855244	557.408083078788	596.79855794534
chr8	74456701	74457226	1.10317367170643	2.87001525794572	18.9318585252167	18.799598080229	7.9308778464497
chr8	74473928	74476137	431.340905637214	463.02912828191	422.811507063173	395.731539588819	360.854942013461
chr8	74512196	74513135	52.9523362419086	46.8769158797801	57.8473454937176	73.3184325128929	46.593907347892
chr8	74556105	74556438	5.51586835853215	9.56671752648574	8.41415934454075	2.81993971203434	9.91359730806213
chr8	74556521	74556863	4.41269468682572	16.2634197950258	3.15530975420278	8.45981913610303	7.9308778464497
chr8	74658498	74662824	890.261153067089	915.534867284685	766.740270271276	825.302355722051	845.6298503777
chr8	74669755	74670584	22.0634734341286	2.87001525794572	13.6730089348787	10.3397789441259	16.8531154237056
chr8	74683927	74687051	615.570908812188	743.333951807942	601.612393134664	553.648163462743	611.668953907433
chr8	74727003	74727321	6.61904203023858	0.956671752648574	8.41415934454075	7.51983923209158	10.9049570388683
chr8	74743225	74745231	466.64246313182	541.476211999093	425.966816817375	439.910595077357	433.224202362315
chr8	74763069	74766036	712.650191922354	794.994226450965	655.252658956111	618.506776839532	626.539349869527
chr8	74819679	74820139	12.1349103887707	0.956671752648574	10.5176991806759	14.0996985601717	9.91359730806213
chr8	74826411	74827856	57.3650309287343	60.2703204168601	53.6402658214473	65.7985932808013	60.472943579179
chr8	74829068	74829405	18.7539524190093	6.69670226854002	8.41415934454075	8.45981913610303	7.9308778464497
chr8	74842375	74847296	922.253189546575	875.354653673445	689.961066252341	707.80486772062	662.22830017855
chr8	74943565	74946504	624.396298185839	699.327051186107	559.54159641196	541.428424710594	542.273772750998
chr8	74967112	74968865	176.507787473029	204.727755066795	180.904425907626	149.45680473782	183.401550199149
chr8	74997328	75000923	784.356480583272	956.671752648573	733.083632893113	751.043943305147	782.182827606102
chr8	75014451	75018552	794.28504362863	888.748058210525	789.879208468763	798.042938505719	783.174187336908
chr8	75069852	75070198	1.10317367170643	3.82668701059429	1.05176991806759	7.51983923209158	10.9049570388683
chr8	75070264	75074022	1040.29277241916	1299.16024009676	1077.01239610122	941.85986381947	987.394291882988
chr8	75093296	75096914	865.991332289547	1059.99230193462	866.658412487697	804.622797833799	839.681691992862
chr8	75170296	75170887	16.5476050755964	10.5233892791343	14.7247788529463	6.57985932808013	9.91359730806213
chr8	75246798	75248754	512.97575734349	617.05328045833	542.713277722878	493.48944960601	503.610743249556
chr8	75865983	75867678	35.3015574946058	43.0502288691858	50.4849560672445	67.6785530888242	62.4556630407914
chr8	75874056	75879269	989.546783520668	1108.7825613197	966.576554704119	1136.43570394984	1078.59938711716
chr8	77516701	77519034	332.055275183635	289.871541052518	319.738055092548	404.191358724922	314.261034665569
chr8	77542272	77542855	8.82538937365144	9.56671752648574	12.6212390168111	6.57985932808013	9.91359730806213
chr8	77556973	77559243	585.785219676114	670.62689860665	510.108410262783	454.950273541541	476.844030517788
chr8	77607197	77608215	47.4364678833765	36.3535266006458	30.5013276239602	38.5391760644693	23.7926335393491
chr8	77612915	77614392	39.7142521814315	24.8734655688629	55.7438056575825	55.4588143366754	55.5161449251479
chr8	77616387	77622507	893.570674082208	1025.55211883927	813.01814666625	844.10195380228	815.889058453513
chr8	77632451	77634885	321.023538466571	415.195540649481	384.947790012739	349.672524292258	379.69077689878
chr8	77736523	77738111	150.031619352074	123.410656091666	157.765487710139	112.797588481374	114.997728773521
chr8	79422470	79427134	910.118279157805	816.041005009233	795.138058059101	700.285028488528	737.571639719822
chr8	79656506	79657060	4.41269468682572	8.61004577383716	11.5694690987435	13.1597186561603	0.991359730806213
chr8	79874522	79875257	14.3412577321836	3.82668701059429	22.0871682794195	12.2197387521488	14.8703959620932
chr8	79920741	79921452	5.51586835853215	0.956671752648574	21.0353983613519	11.2797588481374	12.8876765004808
chr8	79956450	79957242	14.3412577321836	11.4800610317829	21.0353983613519	25.3794574083091	19.8271946161243
chr8	79975006	79975919	23.166647105835	8.61004577383716	21.0353983613519	32.8992966404007	26.7667127317677
chr8	80013826	80014236	14.3412577321836	0.956671752648574	16.8283186890815	10.3397789441259	4.95679865403106
chr8	80018616	80019290	17.6507787473029	5.74003051589144	12.6212390168111	15.9796583681946	27.758072462574
chr8	80038876	80042836	517.388452030316	576.87306684709	584.784074445582	626.026616071624	630.504788792751
chr8	80072767	80075010	434.650426652333	487.902593850773	368.119471323658	436.150675461312	416.371086938609
chr8	80132987	80135385	500.840846954719	580.699753857684	449.105755014862	523.568806534376	453.051396978439
chr8	80246956	80248803	95.9761094384594	122.453984339017	157.765487710139	210.555498498564	214.133701854142
chr8	80279318	80279636	4.41269468682572	0.956671752648574	7.36238942647315	5.63987942406869	4.95679865403106
chr8	80554655	80555148	8.82538937365144	6.69670226854002	6.31061950840556	9.39979904011448	8.92223757725592
chr8	80587647	80588042	7.72221570194501	11.4800610317829	1.05176991806759	2.81993971203434	10.9049570388683
chr8	80620811	80621362	13.2380840604772	3.82668701059429	10.5176991806759	20.6795578882518	15.8617556928994
chr8	80943887	80944454	14.3412577321836	12.4367327844315	16.8283186890815	14.0996985601717	15.8617556928994
chr8	80960017	80960670	13.2380840604772	3.82668701059429	19.9836284432843	26.3194373123205	12.8876765004808
chr8	81031072	81035273	1095.45145600448	1344.12381247125	1026.52744003397	1035.85785422062	1062.73763142426
chr8	81265444	81265891	14.3412577321836	11.4800610317829	5.25884959033797	8.45981913610303	7.9308778464497
chr8	81266457	81266961	13.2380840604772	0.956671752648574	8.41415934454075	12.2197387521488	9.91359730806213
chr8	81343602	81345678	381.698090410425	355.881891985269	339.721683535833	399.491459204865	407.448849361353
chr8	81551529	81555722	1006.09438859626	1134.61269864121	911.884518964604	902.38070785099	889.249678533173
chr8	81584075	81584586	3.30952101511929	0.956671752648574	11.5694690987435	7.51983923209158	16.8531154237056
chr8	81628167	81628921	11.0317367170643	3.82668701059429	18.9318585252167	11.2797588481374	13.879036231287
chr8	81725052	81725916	20.9602997624222	8.61004577383716	17.8800886071491	34.7792564484236	21.8099140777367
chr8	81731977	81734471	135.690361619891	93.7538317595602	115.694690987435	119.377447809454	115.989088504327
chr8	81816956	81819981	615.570908812188	551.999601278227	511.16018018085	544.248364422628	545.247851943417
chr8	81873692	81874256	8.82538937365144	8.61004577383716	27.3460178697574	9.39979904011448	1.98271946161243
chr8	81916320	81917163	26.4761681209543	12.4367327844315	26.2942479516898	36.6592162564465	34.6975905782175
chr8	81920729	81923919	623.293124514133	639.056730769247	569.007525674568	596.887239047269	604.72943579179
chr8	82085932	82086317	6.61904203023858	0.956671752648574	6.31061950840556	4.69989952005724	14.8703959620932
chr8	82162048	82166873	778.840612224739	742.377280055293	664.718588218719	817.782516489959	713.779006180473
chr8	82203855	82205287	156.650661382313	181.767633003229	135.67831943072	126.897287041545	127.885405274001
chr8	82233493	82237062	841.721511512006	951.888393885331	671.029207727125	771.723501193398	868.431124186243
chr8	82374574	82374892	7.72221570194501	6.69670226854002	5.25884959033797	0.939979904011447	4.95679865403106
chr8	82469581	82469920	2.20634734341286	0.956671752648574	7.36238942647315	5.63987942406869	10.9049570388683
chr8	82518637	82519041	2.20634734341286	0.956671752648574	15.7765487710139	13.1597186561603	4.95679865403106
chr8	82579878	82580439	5.51586835853215	0.956671752648574	1.05176991806759	28.1993971203434	12.8876765004808
chr8	82580508	82582499	130.174493261359	131.064030112855	159.869027546274	211.495478402576	198.271946161243
chr8	82838744	82839707	28.6825154643672	22.0034503109172	21.0353983613519	20.6795578882518	27.758072462574
chr8	83006730	83007182	9.92856304535787	9.56671752648574	16.8283186890815	15.0396784641832	12.8876765004808
chr8	83016747	83017863	111.420540842349	142.544091144637	136.730089348787	130.657206657591	143.747160966901
chr8	83261008	83264443	681.761329114574	760.554043355616	669.977437809057	786.763179657582	702.874049141605
chr8	83332007	83332450	17.6507787473029	3.82668701059429	9.46592926260834	1.87995980802289	8.92223757725592
chr8	83335148	83335526	3.30952101511929	7.65337402118859	11.5694690987435	3.75991961604579	2.97407919241864
chr8	83353978	83355198	25.3729944492479	19.1334350529715	35.7601772142982	31.0193368323778	43.6198281554734
chr8	83362266	83362863	8.82538937365144	1.91334350529715	11.5694690987435	8.45981913610303	19.8271946161243
chr8	83367630	83368314	12.1349103887707	10.5233892791343	10.5176991806759	27.259417216332	7.9308778464497
chr8	83371566	83372503	22.0634734341286	17.2200915476743	31.5530975420278	40.4191358724922	28.7494321933802
chr8	83373641	83374006	1.10317367170643	0.956671752648574	9.46592926260834	9.39979904011448	7.9308778464497
chr8	83380197	83381297	28.6825154643672	10.5233892791343	19.9836284432843	23.4994976002862	15.8617556928994
chr8	83381506	83382525	44.1269468682572	13.39340453708	28.397787787825	32.8992966404007	26.7667127317677
chr8	83391913	83392297	6.61904203023858	0.956671752648574	6.31061950840556	13.1597186561603	4.95679865403106
chr8	83392913	83394007	23.166647105835	25.8301373215115	19.9836284432843	25.3794574083091	19.8271946161243
chr8	83394142	83394705	15.44443140389	18.1767633003229	17.8800886071491	18.799598080229	10.9049570388683
chr8	83400508	83405380	1319.39571136089	1654.08546032938	1313.66062766642	1275.55272974353	1326.43931981871
chr8	83418820	83419908	34.1983838228993	45.9202441271315	56.79557557565	46.9989952005724	45.6025476170858
chr8	83446715	83447161	9.92856304535787	0.956671752648574	7.36238942647315	12.2197387521488	13.879036231287
chr8	83535365	83540328	1020.43564632845	1310.64030112855	1149.58452044788	1093.19662836531	1066.70307034748
chr8	83554979	83555364	5.51586835853215	0.956671752648574	8.41415934454075	4.69989952005724	8.92223757725592
chr8	83555757	83556106	4.41269468682572	0.956671752648574	6.31061950840556	9.39979904011448	5.94815838483728
chr8	83865455	83866962	166.579224427671	129.150686607557	166.17964705468	72.3784526088814	114.997728773521
chr8	84291217	84292735	72.8094623326244	68.8803661906973	37.8637170504334	49.8189349126067	49.5679865403106
chr8	84378281	84378836	22.0634734341286	10.5233892791343	13.6730089348787	16.9196382722061	21.8099140777367
chr8	84828016	84828419	2.20634734341286	21.0467785582686	4.20707967227037	8.45981913610303	14.8703959620932
chr8	84925027	84927491	385.007611425544	450.592395497478	354.446462388779	325.233046787961	304.347437357507
chr8	85296609	85298872	504.150367969838	615.139936953033	518.522569607324	502.889248646124	495.679865403106
chr8	85386729	85390700	895.777021425621	1051.38225616078	795.138058059101	750.103963401135	788.130985990939
chr8	85394577	85394968	8.82538937365144	4.78335876324287	5.25884959033797	9.39979904011448	1.98271946161243
chr8	85491584	85492628	22.0634734341286	7.65337402118859	8.41415934454075	9.39979904011448	19.8271946161243
chr8	85507036	85507423	9.92856304535787	6.69670226854002	5.25884959033797	1.87995980802289	11.8963167696746
chr8	85688990	85690619	172.095092786203	160.72085444496	193.525664924437	152.276744449855	181.418830737537
chr8	85724554	85725085	6.61904203023858	4.78335876324287	4.20707967227037	22.5595176962747	13.879036231287
chr8	85855118	85857174	437.959947667453	453.462410755424	384.947790012739	388.211700356728	386.630295014423
chr8	85913430	85914132	26.4761681209543	21.0467785582686	33.656637378163	27.259417216332	27.758072462574
chr8	85964867	85967257	486.499589222536	462.072456529261	458.571684277471	467.170012293689	481.800829171819
chr8	86090198	86092378	494.221804924481	605.573219426547	498.538941164039	454.950273541541	432.232842631509
chr8	86116290	86119186	618.880429827307	726.113860260267	613.181862233407	599.707178759303	571.023204944379
chr8	86126312	86126753	6.61904203023858	7.65337402118859	13.6730089348787	7.51983923209158	9.91359730806213
chr8	86130544	86134192	892.467500410502	1013.11538605484	869.8137222419	822.482416010017	864.465685263018
chr8	86145930	86146702	24.2698207775415	23.9167938162143	33.656637378163	38.5391760644693	24.7839932701553
chr8	86172428	86173563	38.611078509725	53.5736181483201	45.2261064769065	37.5991961604579	30.7321516549926
chr8	86175659	86178159	667.42007138239	629.490013242761	648.942039447705	578.08764096704	618.608472023077
chr8	86190454	86191344	9.92856304535787	16.2634197950258	25.2424780336222	18.799598080229	28.7494321933802
chr8	86220747	86223969	555.999530540041	605.573219426547	606.871242725001	606.287038087384	469.904512402145
chr8	86238613	86242329	678.451808099454	831.34775305161	763.584960517073	662.685832328071	717.744445103698
chr8	86260899	86262395	19.8571260907157	2.87001525794572	26.2942479516898	44.179055488538	60.472943579179
chr8	86262713	86266273	246.007728790534	320.485037137272	371.27478107786	402.3113989169	365.811740667493
chr8	86296476	86297251	33.0952101511929	16.2634197950258	25.2424780336222	24.4394775042976	15.8617556928994
chr8	86398431	86400510	343.0870119007	367.361953017052	311.323895748008	270.714212355297	284.520242741383
chr8	86422380	86426513	362.944137991415	313.788334868732	303.961506321535	465.290052485667	347.967265512981
chr8	86478392	86480937	284.618807300259	310.918319610786	293.443807140859	250.974634371056	338.053668204919
chr8	86495643	86498845	474.364678833765	498.425983129907	493.280091573701	686.185329928357	433.224202362315
chr8	86500946	86502245	39.7142521814315	19.1334350529715	44.1743365588389	35.719236352435	31.7235113857988
chr8	86519982	86521919	184.230003174974	188.464335271769	171.438496645018	273.534152067331	143.747160966901
chr8	86522238	86523541	142.309403650129	126.280671349612	114.642921069368	161.676543489969	132.842203928033
chr8	86526832	86529563	408.174258531379	508.949372409041	443.846905424524	401.371419012888	372.751258783136
chr8	86534548	86536323	153.341140367194	137.760732381395	167.231416972747	115.617528193408	113.015009311908
chr8	86549703	86550496	39.7142521814315	29.6568243321058	57.8473454937176	31.9593167363892	32.714871116605
chr8	86557147	86557473	5.51586835853215	0.956671752648574	5.25884959033797	4.69989952005724	12.8876765004808
chr8	86565935	86567053	65.0872466306794	27.7434808268086	42.0707967227037	36.6592162564465	51.5507060019231
chr8	86589352	86592485	530.626536090793	485.032578592827	436.484515998051	562.107982598846	484.774908364238
chr8	86627012	86629409	290.134675658791	310.918319610786	291.340267304723	297.033649667617	314.261034665569
chr8	86670382	86672562	508.563062656664	554.869616536173	514.315489935053	407.011298436957	492.705786210688
chr8	86707012	86708353	43.0237731965508	38.2668701059429	53.6402658214473	147.576844929797	66.4211019640163
chr8	86710438	86711490	89.3570674082208	73.6637249539402	116.746460905503	79.898291840973	91.2050952341716
chr8	86715488	86716969	30.88886280778	20.09010680562	32.6048674600954	47.9389751045838	47.5852670786982
chr8	86720828	86722832	323.229885809984	323.355052395218	265.046019353034	228.415116674782	239.909054855104
chr8	86723963	86730224	1453.98289930907	1695.22234569327	1430.40708857193	1301.87216705585	1374.02458689741
chr8	86730708	86731443	16.5476050755964	7.65337402118859	7.36238942647315	10.3397789441259	15.8617556928994
chr8	86731494	86732135	12.1349103887707	11.4800610317829	13.6730089348787	17.8596181762175	12.8876765004808
chr8	86759130	86762175	676.245460756041	673.496913864596	651.04557928384	661.745852424059	686.020933717899
chr8	86771860	86774082	392.729827127489	448.679051992181	361.808851815252	347.792564484236	338.053668204919
chr8	86779775	86782177	494.221804924481	603.65987592125	434.380976161916	411.711197957014	415.379727207803
chr8	86792906	86795020	432.44407930892	566.349677567956	420.707967227037	390.091660164751	457.016835901664
chr8	86808165	86809683	78.3253306911565	105.233892791343	125.160620250044	106.217729153294	114.997728773521
chr8	86938044	86939623	108.11101982723	79.4037554698316	96.7628324622186	142.87694540974	101.118692542234
chr8	86985212	86985772	4.41269468682572	1.91334350529715	2.10353983613519	14.0996985601717	12.8876765004808
chr8	87025365	87026065	9.92856304535787	0.956671752648574	15.7765487710139	15.0396784641832	15.8617556928994
chr8	87123915	87126487	127.968145917946	136.804060628746	135.67831943072	196.455799938393	145.729880428513
chr8	87159015	87160051	2.20634734341286	3.82668701059429	11.5694690987435	25.3794574083091	32.714871116605
chr8	87162010	87163328	210.706171295928	232.471235893603	194.577434842505	171.076342530083	170.513873698669
chr8	87163459	87164460	65.0872466306794	83.2304424804259	59.9508853298528	99.6378698252134	94.1791744265902
chr8	87179986	87181225	65.0872466306794	69.8370379433459	79.9345137731371	46.9989952005724	65.42974223321
chr8	87183553	87190270	1748.53026965469	2053.97425293649	1468.27080562236	1582.92615835528	1529.66806463399
chr8	87209014	87214538	980.721394147016	1096.34582853527	957.11062544151	1025.51807527649	975.497975113313
chr8	87230590	87232301	40.8174258531379	12.4367327844315	22.0871682794195	41.3591157765037	45.6025476170858
chr8	87235346	87238179	65.0872466306794	44.0069006218344	69.4168145924612	73.3184325128929	64.4383825024038
chr8	87239514	87240421	30.88886280778	28.7001525794572	42.0707967227037	22.5595176962747	34.6975905782175
chr8	87240729	87241081	2.20634734341286	0.956671752648574	13.6730089348787	2.81993971203434	4.95679865403106
chr8	87245373	87246009	12.1349103887707	7.65337402118859	11.5694690987435	14.0996985601717	7.9308778464497
chr8	87246117	87248563	72.8094623326244	67.9236944380487	85.1933633634751	58.2787540487097	92.1964549649778
chr8	87249250	87249754	19.8571260907157	0.956671752648574	15.7765487710139	1.87995980802289	4.95679865403106
chr8	87253592	87257545	104.801498812111	55.4869616536173	127.264160086179	83.6582114570188	97.1532536190089
chr8	87259585	87260604	14.3412577321836	9.56671752648574	25.2424780336222	12.2197387521488	14.8703959620932
chr8	87261671	87263282	48.5396415550829	15.3067480423772	43.1225666407713	48.8789550085953	37.6716697706361
chr8	87264830	87265271	12.1349103887707	2.87001525794572	3.15530975420278	7.51983923209158	4.95679865403106
chr8	87265348	87265743	1.10317367170643	8.61004577383716	14.7247788529463	10.3397789441259	3.96543892322485
chr8	87265904	87269901	166.579224427671	154.980823929069	184.059735661829	192.695880322347	166.548434775444
chr8	87269974	87270430	8.82538937365144	1.91334350529715	11.5694690987435	11.2797588481374	5.94815838483728
chr8	87273075	87276254	146.722098336955	103.320549286046	161.972567382409	126.897287041545	117.971807965939
chr8	87281174	87282369	19.8571260907157	20.09010680562	35.7601772142982	37.5991961604579	21.8099140777367
chr8	87284332	87285477	16.5476050755964	21.0467785582686	23.1389381974871	26.3194373123205	13.879036231287
chr8	87287734	87315138	3048.06885492487	3369.39791282828	3171.08630297379	2842.49922973062	2682.61943156161
chr8	87315895	87320175	198.571260907157	198.987724550903	200.88805435091	202.095679362461	176.462032083506
chr8	87320234	87323734	597.920130064885	676.366929122542	605.819472806934	562.107982598846	509.558901634393
chr8	87324331	87324854	34.1983838228993	29.6568243321058	31.5530975420278	40.4191358724922	26.7667127317677
chr8	87334903	87335597	45.2301205399636	17.2200915476743	38.915486968501	27.259417216332	22.8012738085429
chr8	87355273	87357549	517.388452030316	651.493463553679	478.555312720755	511.349067782227	487.748987556657
chr8	87363135	87365126	458.920247429875	491.729280861367	357.601772142982	377.871921412602	374.733978244748
chr8	87368155	87372099	773.324743866207	948.061706874736	843.51947429021	791.463079177639	791.105065183358
chr8	87380664	87382606	501.944020626426	580.699753857684	478.555312720755	510.409087878216	491.714426479882
chr8	87395680	87396989	109.214193498937	101.407205780749	111.487611315165	115.617528193408	89.2223757725592
chr8	87416603	87418592	316.610843779745	409.455510133589	349.187612798441	316.773227651858	352.924064167012
chr8	87426152	87427863	386.11078509725	356.838563737918	341.825223371968	295.153689859595	289.477041395414
chr8	87431886	87433860	349.706053930938	441.982349723641	324.996904682886	296.093669763606	273.615285702515
chr8	87436626	87437984	99.2856304535787	81.3170989751288	104.125221888692	93.0580104971333	81.2914979261095
chr8	87452659	87453378	36.4047311663122	32.5268395900515	50.4849560672445	33.8392765444121	39.6543892322485
chr8	87460718	87461515	26.4761681209543	18.1767633003229	36.8119471323658	30.0793569283663	26.7667127317677
